"trait","ID","Gene","No.case","No.contr","category","log_bf","mutation_rate","count_rate","high_background","true_z","true_rr"
"trait2","t2_GENE00289_v4","GENE00289",0,0,"C2",0,5.19996575226629e-05,5.19996575226629e-05,FALSE,0,1
"trait2","t2_GENE00289_v5","GENE00289",0,2,"C2",-1.38629436111989,0.000245427545255877,0.000245427545255877,FALSE,0,1
"trait2","t2_GENE00289_v6","GENE00289",0,0,"C1",0,3.75170442533823e-05,3.75170442533823e-05,FALSE,0,1
"trait2","t2_GENE00289_v7","GENE00289",43,33,"C1",-5.43885730982713,0.00128309584375176,0.00641547921875882,TRUE,0,1
"trait2","t2_GENE00289_v8","GENE00289",0,0,"C1",0,8.96538669759808e-05,8.96538669759808e-05,FALSE,0,1
"trait2","t2_GENE00289_v9","GENE00289",0,0,"C1",0,3.67880639569633e-06,3.67880639569633e-06,FALSE,0,1
"trait2","t2_GENE00289_v10","GENE00289",0,1,"C1",-0.693147180559945,5.96819704287376e-06,5.96819704287376e-06,FALSE,0,1
"trait2","t2_GENE00289_v11","GENE00289",1,0,"C1",0.405465108108164,4.74772639998542e-06,4.74772639998542e-06,FALSE,0,1
"trait2","t2_GENE00289_v12","GENE00289",0,0,"C2",0,1.01660467851135e-06,1.01660467851135e-06,FALSE,0,1
"trait2","t2_GENE00289_v13","GENE00289",0,9,"C1",-6.23832462503951,0.000538778193645733,0.000538778193645733,FALSE,0,1
"trait2","t2_GENE00289_v14","GENE00289",0,0,"C2",0,1.31955392969862e-05,1.31955392969862e-05,FALSE,0,1
"trait2","t2_GENE00289_v15","GENE00289",1,1,"C1",-0.287682072451781,0.000100322796889443,0.000100322796889443,FALSE,0,1
"trait2","t2_GENE00290_v1","GENE00290",1,1,"C1",-0.287682072451781,0.000172997242334932,0.000172997242334932,FALSE,0,1
"trait2","t2_GENE00290_v2","GENE00290",2,0,"C2",0.810930216216329,0.000276343547842152,0.000276343547842152,FALSE,0,1
"trait2","t2_GENE00290_v3","GENE00290",1,2,"C1",-0.980829253011726,4.1664818574749e-05,4.1664818574749e-05,FALSE,0,1
"trait2","t2_GENE00290_v4","GENE00290",0,0,"C2",0,6.99027301460377e-06,6.99027301460377e-06,FALSE,0,1
"trait2","t2_GENE00290_v5","GENE00290",1,2,"C1",-0.980829253011726,0.000368085929324569,0.000368085929324569,FALSE,0,1
"trait2","t2_GENE00290_v6","GENE00290",0,0,"C2",0,9.27601225494115e-05,9.27601225494115e-05,FALSE,0,1
"trait2","t2_GENE00290_v7","GENE00290",1,1,"C2",-0.287682072451781,0.000360275544546438,0.000360275544546438,FALSE,0,1
"trait2","t2_GENE00290_v8","GENE00290",2,2,"C1",-0.575364144903562,0.00034072621801159,0.00034072621801159,FALSE,0,1
"trait2","t2_GENE00290_v9","GENE00290",0,0,"C2",0,1.04487352267839e-06,1.04487352267839e-06,FALSE,0,1
"trait2","t2_GENE00290_v10","GENE00290",5,4,"C2",-0.745263181698959,0.000630617524041296,0.000630617524041296,FALSE,0,1
"trait2","t2_GENE00290_v11","GENE00290",0,1,"C2",-0.693147180559945,6.27595960584708e-05,6.27595960584708e-05,FALSE,0,1
"trait2","t2_GENE00290_v12","GENE00290",0,0,"C1",0,2.39794329614035e-05,2.39794329614035e-05,FALSE,0,1
"trait2","t2_GENE00290_v13","GENE00290",1,1,"C1",-0.287682072451781,0.000192929546541107,0.000192929546541107,FALSE,0,1
"trait2","t2_GENE00290_v14","GENE00290",0,0,"C2",0,7.30102813353061e-06,7.30102813353061e-06,FALSE,0,1
"trait2","t2_GENE00290_v15","GENE00290",1,0,"C2",0.405465108108164,8.92926278698448e-05,8.92926278698448e-05,FALSE,0,1
"trait2","t2_GENE00291_v1","GENE00291",0,0,"C2",0,0.000115732817584518,0.000115732817584518,FALSE,0,1
"trait2","t2_GENE00291_v2","GENE00291",0,0,"C2",0,1.35479822850179e-05,1.35479822850179e-05,FALSE,0,1
"trait2","t2_GENE00291_v3","GENE00291",0,0,"C1",0,2.5145306386422e-07,2.5145306386422e-07,FALSE,0,1
"trait2","t2_GENE00291_v4","GENE00291",4,5,"C1",-1.84387547036707,0.000490858366850662,0.000490858366850662,FALSE,0,1
"trait2","t2_GENE00291_v5","GENE00291",0,0,"C2",0,8.48920006321983e-08,8.48920006321983e-08,FALSE,0,1
"trait2","t2_GENE00291_v6","GENE00291",0,0,"C1",0,8.83525887231808e-07,8.83525887231808e-07,FALSE,0,1
"trait2","t2_GENE00291_v7","GENE00291",1,0,"C1",0.405465108108164,0.000149462262540026,0.000149462262540026,FALSE,0,1
"trait2","t2_GENE00291_v8","GENE00291",1,0,"C2",0.405465108108164,2.02989639684455e-05,2.02989639684455e-05,FALSE,0,1
"trait2","t2_GENE00291_v9","GENE00291",1,3,"C1",-1.67397643357167,0.00023926681053568,0.00023926681053568,FALSE,0,1
"trait2","t2_GENE00291_v10","GENE00291",5,4,"C2",-0.745263181698959,0.00054302143870295,0.00054302143870295,FALSE,0,1
"trait2","t2_GENE00291_v11","GENE00291",0,0,"C1",0,7.17442956069269e-06,7.17442956069269e-06,FALSE,0,1
"trait2","t2_GENE00291_v12","GENE00291",0,0,"C1",0,1.73304319871997e-09,1.73304319871997e-09,FALSE,0,1
"trait2","t2_GENE00291_v13","GENE00291",0,0,"C2",0,3.65782118925956e-08,3.65782118925956e-08,FALSE,0,1
"trait2","t2_GENE00291_v14","GENE00291",0,0,"C2",0,2.59143511555449e-05,2.59143511555449e-05,FALSE,0,1
"trait2","t2_GENE00291_v15","GENE00291",0,0,"C1",0,1.29021251587292e-06,6.45106257936461e-06,TRUE,0,1
"trait2","t2_GENE00292_v1","GENE00292",3,5,"C1",-2.24934057847523,0.000905124896188562,0.000905124896188562,FALSE,0,1
"trait2","t2_GENE00292_v2","GENE00292",2,1,"C1",0.117783035656383,0.000251823253925829,0.000251823253925829,FALSE,0,1
"trait2","t2_GENE00292_v3","GENE00292",0,1,"C1",-0.693147180559945,8.17840101909965e-05,8.17840101909965e-05,FALSE,0,1
"trait2","t2_GENE00292_v4","GENE00292",0,0,"C3",0,3.87251046633398e-05,3.87251046633398e-05,FALSE,0,1
"trait2","t2_GENE00292_v5","GENE00292",2,1,"C2",0.117783035656383,0.000162802378438794,0.000162802378438794,FALSE,0,1
"trait2","t2_GENE00292_v6","GENE00292",0,0,"C1",0,3.09762751904374e-07,3.09762751904374e-07,FALSE,0,1
"trait2","t2_GENE00292_v7","GENE00292",0,0,"C1",0,9.90384377863156e-05,9.90384377863156e-05,FALSE,0,1
"trait2","t2_GENE00292_v8","GENE00292",0,0,"C2",0,5.61376272738891e-05,5.61376272738891e-05,FALSE,0,1
"trait2","t2_GENE00292_v9","GENE00292",1,0,"C1",0.405465108108164,7.50447416878026e-05,7.50447416878026e-05,FALSE,0,1
"trait2","t2_GENE00292_v10","GENE00292",0,0,"C1",0,2.02977974328105e-07,1.01488987164053e-06,TRUE,0,1
"trait2","t2_GENE00292_v11","GENE00292",5,7,"C1",-2.8247047233788,0.000935533449305097,0.000935533449305097,FALSE,0,1
"trait2","t2_GENE00292_v12","GENE00292",0,0,"C1",0,1.28390627476104e-05,1.28390627476104e-05,FALSE,0,1
"trait2","t2_GENE00292_v13","GENE00292",0,0,"C1",0,4.69104287549347e-05,4.69104287549347e-05,FALSE,0,1
"trait2","t2_GENE00292_v14","GENE00292",0,0,"C1",0,1.08711508843752e-05,1.08711508843752e-05,FALSE,0,1
"trait2","t2_GENE00292_v15","GENE00292",0,0,"C1",0,1.16716873587238e-07,5.83584367936192e-07,TRUE,0,1
"trait2","t2_GENE00293_v1","GENE00293",2,1,"C1",0.117783035656383,0.000283495346632827,0.000283495346632827,FALSE,0,1
"trait2","t2_GENE00293_v2","GENE00293",7,5,"C3",-1.91728207697861,0.000611743023965111,0.000611743023965111,FALSE,0,1
"trait2","t2_GENE00293_v3","GENE00293",3,4,"C1",-1.55619339791529,0.000592628501310307,0.000592628501310307,FALSE,0,1
"trait2","t2_GENE00293_v4","GENE00293",0,0,"C1",0,4.18300631523495e-05,4.18300631523495e-05,FALSE,0,1
"trait2","t2_GENE00293_v5","GENE00293",0,0,"C3",0,1.21805713472805e-06,1.21805713472805e-06,FALSE,0,1
"trait2","t2_GENE00293_v6","GENE00293",0,2,"C1",-1.38629436111989,0.000165952623557608,0.000165952623557608,FALSE,0,1
"trait2","t2_GENE00293_v7","GENE00293",0,0,"C2",0,7.31272325447348e-07,7.31272325447348e-07,FALSE,0,1
"trait2","t2_GENE00293_v8","GENE00293",0,0,"C1",0,0.000136991255126321,0.000136991255126321,FALSE,0,1
"trait2","t2_GENE00293_v9","GENE00293",0,0,"C1",0,2.13034937197027e-05,2.13034937197027e-05,FALSE,0,1
"trait2","t2_GENE00293_v10","GENE00293",0,2,"C2",-1.38629436111989,5.01811666057702e-05,5.01811666057702e-05,FALSE,0,1
"trait2","t2_GENE00293_v11","GENE00293",0,0,"C3",0,2.19208776015391e-07,2.19208776015391e-07,FALSE,0,1
"trait2","t2_GENE00293_v12","GENE00293",2,2,"C3",-1.17557332980424,0.00034505554371442,0.00034505554371442,FALSE,0,1
"trait2","t2_GENE00293_v13","GENE00293",6,2,"C2",1.0464962875291,0.000686596120039766,0.000686596120039766,FALSE,0,1
"trait2","t2_GENE00293_v14","GENE00293",0,0,"C3",0,0.000253336783715595,0.000253336783715595,FALSE,0,1
"trait2","t2_GENE00293_v15","GENE00293",0,0,"C1",0,2.74697768386457e-06,2.74697768386457e-06,FALSE,0,1
"trait2","t2_GENE00294_v1","GENE00294",4,1,"C1",0.928713251872713,0.000331022488725934,0.000331022488725934,FALSE,0,1
"trait2","t2_GENE00294_v2","GENE00294",3,2,"C1",-0.169899036795398,0.000215173197399487,0.000215173197399487,FALSE,0,1
"trait2","t2_GENE00294_v3","GENE00294",1,0,"C1",0.405465108108164,4.77115166550936e-05,4.77115166550936e-05,FALSE,0,1
"trait2","t2_GENE00294_v4","GENE00294",0,1,"C1",-0.693147180559945,8.60470892235708e-05,8.60470892235708e-05,FALSE,0,1
"trait2","t2_GENE00294_v5","GENE00294",3,8,"C2",-4.32878212015507,0.000817693053221982,0.000817693053221982,FALSE,0,1
"trait2","t2_GENE00294_v6","GENE00294",0,0,"C1",0,7.49250648795553e-07,7.49250648795553e-07,FALSE,0,1
"trait2","t2_GENE00294_v7","GENE00294",6,3,"C2",0.35334910696915,0.000643686006049076,0.000643686006049076,FALSE,0,1
"trait2","t2_GENE00294_v8","GENE00294",1,1,"C2",-0.287682072451781,0.000303358161262709,0.000303358161262709,FALSE,0,1
"trait2","t2_GENE00294_v9","GENE00294",7,9,"C1",-3.40006886828236,0.0012410137043883,0.0012410137043883,FALSE,0,1
"trait2","t2_GENE00294_v10","GENE00294",0,0,"C1",0,0.000244748431513518,0.000244748431513518,FALSE,0,1
"trait2","t2_GENE00294_v11","GENE00294",2,0,"C3",1.02165124753198,0.000632365348359732,0.000632365348359732,FALSE,0,1
"trait2","t2_GENE00294_v12","GENE00294",6,3,"C1",0.35334910696915,0.000685598551113943,0.000685598551113943,FALSE,0,1
"trait2","t2_GENE00294_v13","GENE00294",0,0,"C2",0,1.45176479209407e-07,1.45176479209407e-07,FALSE,0,1
"trait2","t2_GENE00294_v14","GENE00294",0,0,"C2",0,2.38310441564919e-06,2.38310441564919e-06,FALSE,0,1
"trait2","t2_GENE00294_v15","GENE00294",2,0,"C1",0.810930216216329,0.000307977186074382,0.000307977186074382,FALSE,0,1
"trait2","t2_GENE00295_v1","GENE00295",0,0,"C2",0,4.82809993999834e-06,4.82809993999834e-06,FALSE,0,1
"trait2","t2_GENE00295_v2","GENE00295",3,2,"C2",-0.169899036795398,0.0003089864239784,0.0003089864239784,FALSE,0,1
"trait2","t2_GENE00295_v3","GENE00295",0,0,"C1",0,2.13126448550548e-05,2.13126448550548e-05,FALSE,0,1
"trait2","t2_GENE00295_v4","GENE00295",0,0,"C1",0,2.12516179482781e-05,2.12516179482781e-05,FALSE,0,1
"trait2","t2_GENE00295_v5","GENE00295",8,11,"C1",-4.38089812129408,0.000207713095310169,0.00103856547655084,TRUE,0,1
"trait2","t2_GENE00295_v6","GENE00295",0,1,"C2",-0.693147180559945,0.000105527628010839,0.000105527628010839,FALSE,0,1
"trait2","t2_GENE00295_v7","GENE00295",0,0,"C1",0,4.37111958666966e-09,4.37111958666966e-09,FALSE,0,1
"trait2","t2_GENE00295_v8","GENE00295",0,0,"C1",0,1.39616012082005e-06,1.39616012082005e-06,FALSE,0,1
"trait2","t2_GENE00295_v9","GENE00295",0,0,"C3",0,4.47902132286085e-07,4.47902132286085e-07,FALSE,0,1
"trait2","t2_GENE00295_v10","GENE00295",0,1,"C1",-0.693147180559945,2.23572923358954e-05,2.23572923358954e-05,FALSE,0,1
"trait2","t2_GENE00295_v11","GENE00295",1,0,"C3",0.510825623765991,0.000246948731358834,0.000246948731358834,FALSE,0,1
"trait2","t2_GENE00295_v12","GENE00295",3,1,"C1",0.523248143764547,0.000241950052960204,0.000241950052960204,FALSE,0,1
"trait2","t2_GENE00295_v13","GENE00295",0,0,"C1",0,2.19344754682628e-05,2.19344754682628e-05,FALSE,0,1
"trait2","t2_GENE00295_v14","GENE00295",0,0,"C2",0,3.49444056904814e-06,3.49444056904814e-06,FALSE,0,1
"trait2","t2_GENE00295_v15","GENE00295",1,4,"C1",-2.36712361413162,0.000299295108743154,0.000299295108743154,FALSE,0,1
"trait2","t2_GENE00296_v1","GENE00296",0,0,"C2",0,1.19930659900401e-05,1.19930659900401e-05,FALSE,0,1
"trait2","t2_GENE00296_v2","GENE00296",0,0,"C2",0,1.20067247561351e-06,1.20067247561351e-06,FALSE,0,1
"trait2","t2_GENE00296_v3","GENE00296",1,3,"C1",-1.67397643357167,0.000246396802063856,0.000246396802063856,FALSE,0,1
"trait2","t2_GENE00296_v4","GENE00296",0,1,"C2",-0.693147180559945,9.27221899755982e-05,9.27221899755982e-05,FALSE,0,1
"trait2","t2_GENE00296_v5","GENE00296",0,0,"C1",0,1.05673423190059e-08,1.05673423190059e-08,FALSE,0,1
"trait2","t2_GENE00296_v6","GENE00296",0,0,"C3",0,1.21098309226979e-05,1.21098309226979e-05,FALSE,0,1
"trait2","t2_GENE00296_v7","GENE00296",0,0,"C1",0,1.63669844582971e-05,1.63669844582971e-05,FALSE,0,1
"trait2","t2_GENE00296_v8","GENE00296",0,0,"C3",0,1.06398250232081e-05,1.06398250232081e-05,FALSE,0,1
"trait2","t2_GENE00296_v9","GENE00296",0,3,"C1",-2.07944154167984,0.000440476016247703,0.000440476016247703,FALSE,0,1
"trait2","t2_GENE00296_v10","GENE00296",0,0,"C1",0,3.48227663329853e-07,3.48227663329853e-07,FALSE,0,1
"trait2","t2_GENE00296_v11","GENE00296",9,7,"C1",-1.20284429094614,0.000787239032457539,0.000787239032457539,FALSE,0,1
"trait2","t2_GENE00296_v12","GENE00296",0,0,"C1",0,8.72914246267667e-06,8.72914246267667e-06,FALSE,0,1
"trait2","t2_GENE00296_v13","GENE00296",0,0,"C1",0,2.74066080227382e-06,2.74066080227382e-06,FALSE,0,1
"trait2","t2_GENE00296_v14","GENE00296",0,0,"C2",0,1.12906782681918e-06,1.12906782681918e-06,FALSE,0,1
"trait2","t2_GENE00296_v15","GENE00296",0,0,"C1",0,5.99286601389347e-08,5.99286601389347e-08,FALSE,0,1
"trait2","t2_GENE00297_v1","GENE00297",0,1,"C1",-0.693147180559945,8.41088703695695e-06,8.41088703695695e-06,FALSE,0,1
"trait2","t2_GENE00297_v2","GENE00297",0,0,"C2",0,6.76028331450756e-05,6.76028331450756e-05,FALSE,0,1
"trait2","t2_GENE00297_v3","GENE00297",0,0,"C1",0,9.96780098927496e-06,9.96780098927496e-06,FALSE,0,1
"trait2","t2_GENE00297_v4","GENE00297",1,3,"C3",-2.78501124223834,0.000181222811515644,0.000181222811515644,FALSE,0,1
"trait2","t2_GENE00297_v5","GENE00297",6,3,"C2",0.35334910696915,0.000663456387438317,0.000663456387438317,FALSE,0,1
"trait2","t2_GENE00297_v6","GENE00297",0,0,"C2",0,2.93076465153602e-09,2.93076465153602e-09,FALSE,0,1
"trait2","t2_GENE00297_v7","GENE00297",0,0,"C1",0,4.15566743075234e-05,4.15566743075234e-05,FALSE,0,1
"trait2","t2_GENE00297_v8","GENE00297",1,0,"C1",0.405465108108164,0.00014773972104762,0.00014773972104762,FALSE,0,1
"trait2","t2_GENE00297_v9","GENE00297",2,6,"C1",-3.34795286714334,0.000902388447100041,0.000902388447100041,FALSE,0,1
"trait2","t2_GENE00297_v10","GENE00297",1,4,"C1",-2.36712361413162,0.000521557771114249,0.000521557771114249,FALSE,0,1
"trait2","t2_GENE00297_v11","GENE00297",0,0,"C3",0,3.12199963081866e-05,3.12199963081866e-05,FALSE,0,1
"trait2","t2_GENE00297_v12","GENE00297",1,2,"C2",-0.980829253011726,0.000230453710420113,0.000230453710420113,FALSE,0,1
"trait2","t2_GENE00297_v13","GENE00297",10,17,"C1",-7.72885098843743,0.000418300958097115,0.00209150479048558,TRUE,0,1
"trait2","t2_GENE00297_v14","GENE00297",0,0,"C1",0,7.116042465522e-11,7.116042465522e-11,FALSE,0,1
"trait2","t2_GENE00297_v15","GENE00297",0,1,"C2",-0.693147180559945,0.000102603813009765,0.000102603813009765,FALSE,0,1
"trait2","t2_GENE00298_v1","GENE00298",1,0,"C3",0.510825623765991,6.94782351425194e-05,6.94782351425194e-05,FALSE,0,1
"trait2","t2_GENE00298_v2","GENE00298",0,0,"C2",0,1.46015396316635e-05,1.46015396316635e-05,FALSE,0,1
"trait2","t2_GENE00298_v3","GENE00298",0,0,"C1",0,9.61676769622069e-08,9.61676769622069e-08,FALSE,0,1
"trait2","t2_GENE00298_v4","GENE00298",0,0,"C3",0,5.93748349956555e-05,5.93748349956555e-05,FALSE,0,1
"trait2","t2_GENE00298_v5","GENE00298",0,0,"C1",0,6.70806556709135e-05,6.70806556709135e-05,FALSE,0,1
"trait2","t2_GENE00298_v6","GENE00298",0,0,"C1",0,6.19842898436215e-05,6.19842898436215e-05,FALSE,0,1
"trait2","t2_GENE00298_v7","GENE00298",0,0,"C1",0,5.94329114602247e-05,5.94329114602247e-05,FALSE,0,1
"trait2","t2_GENE00298_v8","GENE00298",1,4,"C2",-2.36712361413162,0.000422469766679963,0.000422469766679963,FALSE,0,1
"trait2","t2_GENE00298_v9","GENE00298",5,7,"C1",-2.8247047233788,0.000971598184220602,0.000971598184220602,FALSE,0,1
"trait2","t2_GENE00298_v10","GENE00298",3,0,"C1",1.21639532432449,0.000402515212602833,0.000402515212602833,FALSE,0,1
"trait2","t2_GENE00298_v11","GENE00298",1,1,"C2",-0.287682072451781,0.000218844228362186,0.000218844228362186,FALSE,0,1
"trait2","t2_GENE00298_v12","GENE00298",2,0,"C1",0.810930216216329,0.000155913202723624,0.000155913202723624,FALSE,0,1
"trait2","t2_GENE00298_v13","GENE00298",0,0,"C2",0,8.13305792965399e-07,8.13305792965399e-07,FALSE,0,1
"trait2","t2_GENE00298_v14","GENE00298",4,1,"C2",0.928713251872713,0.000415072105586716,0.000415072105586716,FALSE,0,1
"trait2","t2_GENE00298_v15","GENE00298",0,0,"C2",0,2.09535754896833e-05,2.09535754896833e-05,FALSE,0,1
"trait2","t2_GENE00299_v1","GENE00299",3,3,"C1",-0.863046217355343,0.000243830195672153,0.000243830195672153,FALSE,0,1
"trait2","t2_GENE00299_v2","GENE00299",1,0,"C2",0.405465108108164,2.18865793472061e-05,2.18865793472061e-05,FALSE,0,1
"trait2","t2_GENE00299_v3","GENE00299",1,0,"C1",0.405465108108164,4.83950530242682e-05,4.83950530242682e-05,FALSE,0,1
"trait2","t2_GENE00299_v4","GENE00299",0,2,"C3",-2.19722457733622,2.41973380477609e-05,0.000120986690238805,TRUE,0,1
"trait2","t2_GENE00299_v5","GENE00299",3,7,"C1",-3.63563493959513,0.000522963694323454,0.000522963694323454,FALSE,0,1
"trait2","t2_GENE00299_v6","GENE00299",0,0,"C1",0,7.9640329515125e-06,7.9640329515125e-06,FALSE,0,1
"trait2","t2_GENE00299_v7","GENE00299",1,0,"C1",0.405465108108164,0.000104472321884626,0.000104472321884626,FALSE,0,1
"trait2","t2_GENE00299_v8","GENE00299",0,0,"C2",0,2.76177005593264e-07,2.76177005593264e-07,FALSE,0,1
"trait2","t2_GENE00299_v9","GENE00299",8,12,"C1",-5.07404530185403,0.00118996525570981,0.00118996525570981,FALSE,0,1
"trait2","t2_GENE00299_v10","GENE00299",1,0,"C1",0.405465108108164,3.57855853223199e-05,3.57855853223199e-05,FALSE,0,1
"trait2","t2_GENE00299_v11","GENE00299",2,0,"C1",0.810930216216329,9.62789807589881e-05,9.62789807589881e-05,FALSE,0,1
"trait2","t2_GENE00299_v12","GENE00299",1,0,"C1",0.405465108108164,7.68611418583238e-05,7.68611418583238e-05,FALSE,0,1
"trait2","t2_GENE00299_v13","GENE00299",0,0,"C1",0,1.13896182992632e-05,1.13896182992632e-05,FALSE,0,1
"trait2","t2_GENE00299_v14","GENE00299",6,7,"C1",-2.41923961527063,0.000702443581946017,0.000702443581946017,FALSE,0,1
"trait2","t2_GENE00299_v15","GENE00299",0,0,"C2",0,1.76338870741031e-09,1.76338870741031e-09,FALSE,0,1
"trait2","t2_GENE00300_v1","GENE00300",1,0,"C1",0.405465108108164,0.000234378548683741,0.000234378548683741,FALSE,0,1
"trait2","t2_GENE00300_v2","GENE00300",1,4,"C1",-2.36712361413162,0.000274126274476256,0.000274126274476256,FALSE,0,1
"trait2","t2_GENE00300_v3","GENE00300",5,2,"C3",0.356903541493734,0.000489899656818417,0.000489899656818417,FALSE,0,1
"trait2","t2_GENE00300_v4","GENE00300",0,0,"C1",0,1.07452824698633e-06,1.07452824698633e-06,FALSE,0,1
"trait2","t2_GENE00300_v5","GENE00300",0,0,"C3",0,5.11811080491457e-06,5.11811080491457e-06,FALSE,0,1
"trait2","t2_GENE00300_v6","GENE00300",1,1,"C2",-0.287682072451781,8.10431838982534e-05,8.10431838982534e-05,FALSE,0,1
"trait2","t2_GENE00300_v7","GENE00300",0,0,"C3",0,2.42945994535704e-05,2.42945994535704e-05,FALSE,0,1
"trait2","t2_GENE00300_v8","GENE00300",1,1,"C1",-0.287682072451781,0.000200632602374297,0.000200632602374297,FALSE,0,1
"trait2","t2_GENE00300_v9","GENE00300",6,2,"C1",1.0464962875291,0.000794284479731267,0.000794284479731267,FALSE,0,1
"trait2","t2_GENE00300_v10","GENE00300",1,3,"C1",-1.67397643357167,0.000185648582479214,0.000185648582479214,FALSE,0,1
"trait2","t2_GENE00300_v11","GENE00300",1,0,"C2",0.405465108108164,0.000140512591238815,0.000140512591238815,FALSE,0,1
"trait2","t2_GENE00300_v12","GENE00300",1,0,"C1",0.405465108108164,0.000119365491195996,0.000119365491195996,FALSE,0,1
"trait2","t2_GENE00300_v13","GENE00300",0,1,"C1",-0.693147180559945,0.00015298324826717,0.00015298324826717,FALSE,0,1
"trait2","t2_GENE00300_v14","GENE00300",0,1,"C1",-0.693147180559945,5.07787646247918e-05,5.07787646247918e-05,FALSE,0,1
"trait2","t2_GENE00300_v15","GENE00300",2,3,"C1",-1.26851132546351,0.000478405525356871,0.000478405525356871,FALSE,0,1
"trait2","t2_GENE00301_v1","GENE00301",6,5,"C1",-1.03294525415074,0.000200442604303004,0.00100221302151502,TRUE,0,1
"trait2","t2_GENE00301_v2","GENE00301",1,1,"C1",-0.287682072451781,7.14412835209085e-05,7.14412835209085e-05,FALSE,0,1
"trait2","t2_GENE00301_v3","GENE00301",12,6,"C2",0.7066982139383,0.000286209051473674,0.00143104525736837,TRUE,0,1
"trait2","t2_GENE00301_v4","GENE00301",0,1,"C1",-0.693147180559945,8.61627779612203e-05,8.61627779612203e-05,FALSE,0,1
"trait2","t2_GENE00301_v5","GENE00301",0,3,"C1",-2.07944154167984,0.00030709289259914,0.00030709289259914,FALSE,0,1
"trait2","t2_GENE00301_v6","GENE00301",0,0,"C1",0,0.000142882249052018,0.000142882249052018,FALSE,0,1
"trait2","t2_GENE00301_v7","GENE00301",0,0,"C2",0,3.73161808243201e-07,3.73161808243201e-07,FALSE,0,1
"trait2","t2_GENE00301_v8","GENE00301",0,0,"C1",0,1.51325660162923e-05,1.51325660162923e-05,FALSE,0,1
"trait2","t2_GENE00301_v9","GENE00301",9,2,"C1",2.26289161185359,0.000104089461903716,0.000520447309518582,TRUE,0,1
"trait2","t2_GENE00301_v10","GENE00301",0,0,"C2",0,2.0124353138202e-06,2.0124353138202e-06,FALSE,0,1
"trait2","t2_GENE00301_v11","GENE00301",3,3,"C1",-0.863046217355343,0.000721472843946302,0.000721472843946302,FALSE,0,1
"trait2","t2_GENE00301_v12","GENE00301",2,0,"C2",0.810930216216329,0.000104211659932285,0.000104211659932285,FALSE,0,1
"trait2","t2_GENE00301_v13","GENE00301",0,0,"C1",0,2.88761245580732e-08,2.88761245580732e-08,FALSE,0,1
"trait2","t2_GENE00301_v14","GENE00301",0,0,"C2",0,4.39116744604273e-05,4.39116744604273e-05,FALSE,0,1
"trait2","t2_GENE00301_v15","GENE00301",0,1,"C2",-0.693147180559945,3.84085189937538e-05,0.000192042594968769,TRUE,0,1
"trait2","t2_GENE00302_v1","GENE00302",0,0,"C1",0,7.27759426133187e-05,7.27759426133187e-05,FALSE,0,1
"trait2","t2_GENE00302_v2","GENE00302",2,0,"C1",0.810930216216329,0.000467892418470041,0.000467892418470041,FALSE,0,1
"trait2","t2_GENE00302_v3","GENE00302",1,0,"C3",0.510825623765991,5.45149868203121e-05,5.45149868203121e-05,FALSE,0,1
"trait2","t2_GENE00302_v4","GENE00302",0,0,"C2",0,1.71179403384125e-06,1.71179403384125e-06,FALSE,0,1
"trait2","t2_GENE00302_v5","GENE00302",2,2,"C1",-0.575364144903562,0.000157494313472714,0.000157494313472714,FALSE,0,1
"trait2","t2_GENE00302_v6","GENE00302",0,0,"C3",0,3.3818083400901e-05,3.3818083400901e-05,FALSE,0,1
"trait2","t2_GENE00302_v7","GENE00302",2,2,"C1",-0.575364144903562,0.000236809341602951,0.000236809341602951,FALSE,0,1
"trait2","t2_GENE00302_v8","GENE00302",0,0,"C2",0,2.78980744403667e-05,2.78980744403667e-05,FALSE,0,1
"trait2","t2_GENE00302_v9","GENE00302",1,4,"C1",-2.36712361413162,0.000354751969452879,0.000354751969452879,FALSE,0,1
"trait2","t2_GENE00302_v10","GENE00302",3,3,"C1",-0.863046217355343,0.000104858549544015,0.000524292747720074,TRUE,0,1
"trait2","t2_GENE00302_v11","GENE00302",0,0,"C1",0,3.64158202147132e-06,3.64158202147132e-06,FALSE,0,1
"trait2","t2_GENE00302_v12","GENE00302",0,0,"C1",0,9.88799981639441e-09,9.88799981639441e-09,FALSE,0,1
"trait2","t2_GENE00302_v13","GENE00302",0,1,"C1",-0.693147180559945,6.71639935698838e-05,6.71639935698838e-05,FALSE,0,1
"trait2","t2_GENE00302_v14","GENE00302",5,3,"C1",-0.052116001139014,0.000373961565740784,0.000373961565740784,FALSE,0,1
"trait2","t2_GENE00302_v15","GENE00302",0,0,"C1",0,1.01728305125349e-06,1.01728305125349e-06,FALSE,0,1
"trait2","t2_GENE00303_v1","GENE00303",4,3,"C3",-1.25253437094037,0.000593628687350357,0.000593628687350357,FALSE,0,1
"trait2","t2_GENE00303_v2","GENE00303",5,7,"C2",-2.8247047233788,0.000694748749115636,0.000694748749115636,FALSE,0,1
"trait2","t2_GENE00303_v3","GENE00303",0,0,"C3",0,2.92335432538279e-05,2.92335432538279e-05,FALSE,0,1
"trait2","t2_GENE00303_v4","GENE00303",0,0,"C2",0,4.91533562377156e-05,4.91533562377156e-05,FALSE,0,1
